場所,R,馬番,人気,単オッズ,複勝オッズ下,上,単勝,複勝,馬連配当,開催日,推定人気,人気ランク
東京,6,1,12.0,131.0,23.1,38.6,,,,20251102,,
東京,6,2,8.0,21.8,3.4,5.4,,,,20251102,,
東京,6,3,16.0,401.7,45.8,76.8,,,,20251102,,
東京,6,4,2.0,4.1,1.4,1.9,,140.0,,20251102,,
東京,6,5,4.0,8.8,1.7,2.6,,170.0,,20251102,,
東京,6,6,6.0,10.4,2.6,4.1,,,,20251102,,
東京,6,7,1.0,2.7,1.3,1.7,270.0,130.0,,20251102,,
東京,6,8,5.0,9.6,2.1,3.2,,,,20251102,,
東京,6,9,13.0,169.9,20.6,34.5,,,,20251102,,
東京,6,10,11.0,92.9,10.5,17.4,,,,20251102,,
東京,6,11,9.0,26.1,4.1,6.6,,,,20251102,,
東京,6,12,15.0,392.1,46.8,78.5,,,,20251102,,
東京,6,13,3.0,7.4,2.3,3.5,,,,20251102,,
東京,6,14,14.0,253.6,26.1,43.8,,,,20251102,,
東京,6,15,7.0,14.1,4.0,6.5,,,,20251102,,
東京,6,16,10.0,78.5,8.9,14.7,,,,20251102,,
東京,7,1,9.0,104.0,9.3,17.5,,,,20251102,,
東京,7,2,15.0,522.8,59.1,113.4,,,,20251102,,
東京,7,3,13.0,352.0,34.7,66.4,,,,20251102,,
東京,7,4,11.0,167.5,16.4,31.2,,,,20251102,,
東京,7,5,12.0,213.8,13.1,24.8,,,,20251102,,
東京,7,6,1.0,2.0,1.1,1.3,200.0,120.0,,20251102,,
東京,7,7,6.0,14.2,2.1,3.6,,,,20251102,,
東京,7,8,14.0,434.9,40.5,77.7,,,,20251102,,
東京,7,9,2.0,4.4,1.4,2.1,,,,20251102,,
東京,7,10,,,,,,,,20251102,,
東京,7,11,4.0,6.7,1.8,3.0,,200.0,,20251102,,
東京,7,12,10.0,162.2,17.1,32.6,,,,20251102,,
東京,7,13,3.0,6.6,1.6,2.7,,,,20251102,,
東京,7,14,5.0,12.7,2.3,4.0,,250.0,,20251102,,
東京,7,15,8.0,48.3,5.4,10.0,,,,20251102,,
東京,7,16,7.0,31.0,3.5,6.4,,,,20251102,,
東京,8,1,1.0,1.9,1.1,1.4,,,,20251102,,
東京,8,2,2.0,1.9,1.1,1.5,,140.0,,20251102,,
東京,8,3,4.0,11.8,2.7,3.8,1180.0,270.0,,20251102,,
東京,8,4,5.0,41.8,7.9,10.8,,,,20251102,,
東京,8,5,3.0,7.4,2.0,2.9,,,,20251102,,
東京,9,1,9.0,136.0,12.5,27.5,,,,20251102,,
東京,9,2,1.0,2.0,1.1,1.2,,110.0,,20251102,,
東京,9,3,4.0,8.0,1.5,2.9,,,,20251102,,
東京,9,4,2.0,4.1,1.2,2.0,,,,20251102,,
東京,9,5,6.0,17.4,2.8,5.8,,,,20251102,,
東京,9,6,10.0,336.0,44.6,99.0,,,,20251102,,
東京,9,7,5.0,10.9,2.2,4.4,,,,20251102,,
東京,9,8,3.0,5.5,1.5,2.8,550.0,180.0,,20251102,,
東京,9,9,7.0,20.9,2.7,5.6,,310.0,,20251102,,
東京,9,10,8.0,52.4,4.5,9.7,,,,20251102,,
東京,10,1,9.0,47.4,5.6,9.1,,,,20251102,,
東京,10,2,4.0,12.7,2.5,3.9,,,,20251102,,
東京,10,3,8.0,40.6,4.3,7.0,,,,20251102,,
東京,10,4,10.0,48.1,6.6,10.8,,,,20251102,,
東京,10,5,6.0,19.2,3.2,5.1,,350.0,,20251102,,
東京,10,6,1.0,2.8,1.3,1.7,,150.0,,20251102,,
東京,10,7,3.0,3.8,1.2,1.6,,,,20251102,,
東京,10,8,11.0,49.2,7.7,12.7,,,,20251102,,
東京,10,9,7.0,23.6,2.6,4.1,,,,20251102,,
東京,10,10,12.0,104.0,11.1,18.3,,,,20251102,,
東京,10,11,2.0,3.3,1.5,2.1,330.0,170.0,,20251102,,
東京,10,12,5.0,15.0,2.3,3.6,,,,20251102,,
東京,11,1,14.0,117.0,18.9,28.8,,,,20251102,,
東京,11,2,11.0,28.2,5.4,8.1,,,,20251102,,
東京,11,3,8.0,20.4,3.5,5.2,,360.0,,20251102,,
東京,11,4,12.0,50.3,8.5,12.9,,,,20251102,,
東京,11,5,2.0,6.6,2.0,2.8,,,,20251102,,
東京,11,6,4.0,7.7,2.1,3.0,,,,20251102,,
東京,11,7,1.0,2.7,1.3,1.5,270.0,140.0,,20251102,,
東京,11,8,7.0,14.6,2.9,4.3,,,,20251102,,
東京,11,9,3.0,7.4,2.2,3.2,,240.0,,20251102,,
東京,11,10,13.0,89.4,12.5,19.0,,,,20251102,,
東京,11,11,6.0,10.7,2.8,4.0,,,,20251102,,
東京,11,12,10.0,27.7,5.4,8.1,,,,20251102,,
東京,11,13,5.0,8.6,3.0,4.5,,,,20251102,,
東京,11,14,9.0,25.1,3.7,5.5,,,,20251102,,
東京,12,1,11.0,102.6,7.8,16.6,,,,20251102,,
東京,12,2,13.0,307.9,33.6,72.4,,,,20251102,,
東京,12,3,8.0,57.7,5.3,11.1,,,,20251102,,
東京,12,4,4.0,9.8,1.9,3.5,,,,20251102,,
東京,12,5,3.0,7.5,1.7,3.2,,170.0,,20251102,,
東京,12,6,5.0,15.6,2.3,4.5,,,,20251102,,
東京,12,7,10.0,99.4,10.5,22.4,,,,20251102,,
東京,12,8,7.0,31.5,2.9,5.9,,,,20251102,,
東京,12,9,6.0,21.0,2.3,4.6,,,,20251102,,
東京,12,10,9.0,62.7,5.5,11.5,,,,20251102,,
東京,12,11,12.0,219.1,19.7,42.3,,,,20251102,,
東京,12,12,2.0,3.3,1.2,1.7,,120.0,,20251102,,
東京,12,13,1.0,1.9,1.1,1.3,190.0,110.0,,20251102,,
京都,1,1,7.0,15.3,3.0,4.5,,,,20251102,,
京都,1,2,15.0,507.3,69.5,112.7,,,,20251102,,
京都,1,3,12.0,74.2,8.6,13.8,,,,20251102,,
京都,1,4,2.0,3.7,1.3,1.6,370.0,130.0,,20251102,,
京都,1,5,9.0,45.1,6.5,10.3,,,,20251102,,
京都,1,6,14.0,241.1,23.7,38.4,,,,20251102,,
京都,1,7,8.0,23.9,4.0,6.2,,,,20251102,,
京都,1,8,5.0,8.3,2.5,3.7,,,,20251102,,
京都,1,9,4.0,7.9,1.7,2.5,,170.0,,20251102,,
京都,1,10,13.0,142.9,20.8,33.6,,,,20251102,,
京都,1,11,3.0,7.6,2.5,3.7,,,,20251102,,
京都,1,12,6.0,13.1,2.5,3.8,,,,20251102,,
京都,1,13,11.0,57.8,6.4,10.1,,,,20251102,,
京都,1,14,10.0,46.1,6.6,10.4,,,,20251102,,
京都,1,15,1.0,2.9,1.5,2.1,,150.0,,20251102,,
京都,2,1,2.0,4.1,1.3,3.0,,,,20251102,,
京都,2,2,5.0,47.7,10.2,26.8,,,,20251102,,
京都,2,3,1.0,1.5,1.1,1.1,150.0,110.0,,20251102,,
京都,2,4,3.0,4.3,1.5,3.4,,,,20251102,,
京都,2,5,6.0,84.9,18.0,47.7,,,,20251102,,
京都,2,6,7.0,86.1,12.7,33.6,,,,20251102,,
京都,2,7,4.0,15.0,3.2,8.0,,320.0,,20251102,,
京都,3,1,16.0,210.1,35.3,82.6,,3530.0,,20251102,,
京都,3,2,1.0,1.6,1.1,1.1,,110.0,,20251102,,
京都,3,3,14.0,183.2,33.9,79.3,,,,20251102,,
京都,3,4,5.0,19.8,2.4,4.9,,,,20251102,,
京都,3,5,9.0,42.2,4.8,10.8,,,,20251102,,
京都,3,6,10.0,44.9,5.6,12.5,,,,20251102,,
京都,3,7,11.0,53.1,5.1,11.5,,,,20251102,,
京都,3,8,15.0,190.9,15.4,35.7,,,,20251102,,
京都,3,9,6.0,20.3,2.4,5.0,,,,20251102,,
京都,3,10,12.0,77.8,13.0,30.2,,,,20251102,,
京都,3,11,7.0,33.4,4.9,10.9,,,,20251102,,
京都,3,12,13.0,173.2,18.9,44.1,,,,20251102,,
京都,3,13,8.0,35.0,4.7,10.5,,,,20251102,,
京都,3,14,2.0,5.3,1.5,2.8,530.0,170.0,,20251102,,
京都,3,15,3.0,7.6,1.6,3.2,,,,20251102,,
京都,3,16,4.0,19.5,2.6,5.6,,,,20251102,,
京都,4,1,2.0,3.7,1.2,1.7,,130.0,,20251102,,
京都,4,2,7.0,23.6,3.7,7.1,,,,20251102,,
京都,4,3,5.0,8.3,1.9,3.3,,,,20251102,,
京都,4,4,3.0,5.7,1.7,3.0,,,,20251102,,
京都,4,5,8.0,29.1,2.8,5.2,,,,20251102,,
京都,4,6,4.0,6.0,1.6,2.8,,,,20251102,,
京都,4,7,6.0,17.7,2.9,5.4,,,,20251102,,
京都,4,8,10.0,109.7,13.3,25.8,,1330.0,,20251102,,
京都,4,9,1.0,2.7,1.1,1.4,270.0,120.0,,20251102,,
京都,4,10,9.0,102.5,10.9,21.1,,,,20251102,,
京都,5,1,3.0,8.0,1.9,2.8,,,,20251102,,
京都,5,2,11.0,43.8,7.3,12.2,,,,20251102,,
京都,5,3,9.0,30.0,5.5,9.0,,,,20251102,,
京都,5,4,5.0,14.3,2.7,4.2,,,,20251102,,
京都,5,5,8.0,26.8,5.2,8.5,,,,20251102,,
京都,5,6,4.0,12.4,2.2,3.5,,220.0,,20251102,,
京都,5,7,7.0,20.9,3.3,5.3,,,,20251102,,
京都,5,8,2.0,4.2,1.4,2.0,,150.0,,20251102,,
京都,5,9,14.0,166.4,17.0,28.7,,,,20251102,,
京都,5,10,10.0,36.3,5.0,8.3,,,,20251102,,
京都,5,11,12.0,73.9,13.0,21.9,,,,20251102,,
京都,5,12,1.0,2.0,1.3,1.6,200.0,130.0,,20251102,,
京都,5,13,15.0,278.7,33.2,56.1,,,,20251102,,
京都,5,14,13.0,74.5,9.8,16.5,,,,20251102,,
京都,5,15,6.0,17.0,2.2,3.4,,,,20251102,,
京都,6,1,7.0,15.2,3.9,6.7,,,,20251102,,
京都,6,2,14.0,256.6,34.5,61.1,,,,20251102,,
京都,6,3,11.0,144.4,17.9,31.6,,,,20251102,,
京都,6,4,,,,,,,,20251102,,
京都,6,5,2.0,3.6,1.4,2.0,,140.0,,20251102,,
京都,6,6,10.0,53.1,6.2,10.7,,,,20251102,,
京都,6,7,13.0,216.9,27.0,47.9,,,,20251102,,
京都,6,8,1.0,3.0,1.2,1.5,300.0,120.0,,20251102,,
京都,6,9,5.0,10.5,1.9,2.9,,190.0,,20251102,,
京都,6,10,4.0,6.8,2.0,3.1,,,,20251102,,
京都,6,11,12.0,163.9,16.5,29.2,,,,20251102,,
京都,6,12,8.0,35.0,4.6,7.8,,,,20251102,,
京都,6,13,9.0,38.6,4.8,8.2,,,,20251102,,
京都,6,14,6.0,14.2,2.5,4.2,,,,20251102,,
京都,6,15,3.0,5.8,1.8,2.9,,,,20251102,,
京都,7,1,7.0,13.2,3.0,4.1,,320.0,,20251102,,
京都,7,2,10.0,40.5,7.5,10.7,,,,20251102,,
京都,7,3,13.0,182.6,26.3,38.2,,,,20251102,,
京都,7,4,6.0,10.5,2.5,3.4,1050.0,270.0,,20251102,,
京都,7,5,9.0,16.9,4.2,5.9,,,,20251102,,
京都,7,6,15.0,320.2,48.0,69.6,,,,20251102,,
京都,7,7,4.0,6.1,1.7,2.3,,,,20251102,,
京都,7,8,8.0,15.0,3.5,4.9,,,,20251102,,
京都,7,9,1.0,4.4,1.7,2.3,,,,20251102,,
京都,7,10,5.0,9.3,2.7,3.7,,,,20251102,,
京都,7,11,11.0,61.6,7.2,10.2,,,,20251102,,
京都,7,12,14.0,194.3,23.2,33.6,,,,20251102,,
京都,7,13,2.0,4.5,1.6,2.0,,180.0,,20251102,,
京都,7,14,16.0,435.5,77.0,111.6,,,,20251102,,
京都,7,15,12.0,171.6,18.5,26.9,,,,20251102,,
京都,7,16,3.0,5.5,2.4,3.3,,,,20251102,,
京都,8,1,7.0,27.2,4.5,7.7,,,,20251102,,
京都,8,2,9.0,67.9,5.7,9.9,,460.0,,20251102,,
京都,8,3,13.0,152.4,19.3,34.6,,,,20251102,,
京都,8,4,6.0,15.3,2.6,4.4,,,,20251102,,
京都,8,5,2.0,3.6,1.3,1.9,,,,20251102,,
京都,8,6,3.0,5.1,1.4,2.1,510.0,140.0,,20251102,,
京都,8,7,10.0,70.5,8.1,14.2,,,,20251102,,
京都,8,8,11.0,105.1,15.2,27.1,,,,20251102,,
京都,8,9,,,,,,,,20251102,,
京都,8,10,14.0,175.3,22.3,40.0,,,,20251102,,
京都,8,11,15.0,308.9,35.5,63.5,,2640.0,,20251102,,
京都,8,12,12.0,150.3,16.6,29.7,,,,20251102,,
京都,8,13,4.0,10.8,1.9,3.1,,,,20251102,,
京都,8,14,1.0,2.4,1.1,1.5,,120.0,,20251102,,
京都,8,15,5.0,11.0,2.7,4.5,,,,20251102,,
京都,8,16,8.0,50.5,5.6,9.7,,,,20251102,,
京都,9,1,12.0,78.9,11.3,18.0,,,,20251102,,
京都,9,2,5.0,18.0,2.9,4.4,,,,20251102,,
京都,9,3,6.0,23.3,3.3,5.0,,,,20251102,,
京都,9,4,2.0,3.2,1.4,2.0,,140.0,,20251102,,
京都,9,5,8.0,35.0,6.5,10.3,,,,20251102,,
京都,9,6,7.0,30.9,4.9,7.7,,,,20251102,,
京都,9,7,11.0,38.4,5.5,8.6,,,,20251102,,
京都,9,8,16.0,214.0,18.3,29.5,,,,20251102,,
京都,9,9,3.0,4.2,1.4,2.0,,140.0,,20251102,,
京都,9,10,1.0,3.0,1.3,1.7,300.0,130.0,,20251102,,
京都,9,11,14.0,148.4,21.2,34.2,,,,20251102,,
京都,9,12,15.0,151.8,17.4,28.0,,,,20251102,,
京都,9,13,13.0,85.9,13.2,21.3,,,,20251102,,
京都,9,14,10.0,37.4,5.9,9.3,,,,20251102,,
京都,9,15,9.0,36.6,5.0,7.9,,,,20251102,,
京都,9,16,4.0,10.9,2.3,3.4,,,,20251102,,
京都,10,1,5.0,8.7,3.1,4.2,,340.0,,20251102,,
京都,10,2,6.0,9.4,2.8,3.7,940.0,300.0,,20251102,,
京都,10,3,3.0,5.3,1.7,2.2,,,,20251102,,
京都,10,4,2.0,4.9,1.7,2.2,,,,20251102,,
京都,10,5,7.0,12.3,2.9,3.9,,,,20251102,,
京都,10,6,8.0,16.6,3.4,4.6,,,,20251102,,
京都,10,7,13.0,114.9,22.0,31.0,,,,20251102,,
京都,10,8,11.0,73.9,12.7,17.9,,,,20251102,,
京都,10,9,4.0,6.0,1.8,2.4,,,,20251102,,
京都,10,10,10.0,41.5,6.5,9.0,,,,20251102,,
京都,10,11,9.0,20.1,4.4,6.1,,,,20251102,,
京都,10,12,12.0,87.8,16.6,23.4,,,,20251102,,
京都,10,13,1.0,4.4,1.6,2.1,,190.0,,20251102,,
京都,11,1,9.0,18.6,4.3,5.8,,,,20251102,,
京都,11,2,5.0,7.6,2.3,3.0,,,,20251102,,
京都,11,3,6.0,9.4,3.1,4.0,,,,20251102,,
京都,11,4,13.0,63.4,13.5,18.2,,,,20251102,,
京都,11,5,3.0,6.2,2.1,2.7,,230.0,,20251102,,
京都,11,6,2.0,5.1,1.7,2.1,,190.0,,20251102,,
京都,11,7,11.0,31.0,5.3,7.1,,,,20251102,,
京都,11,8,7.0,14.9,3.6,4.7,,,,20251102,,
京都,11,9,1.0,5.1,2.0,2.5,,,,20251102,,
京都,11,10,10.0,26.2,4.9,6.6,2620.0,500.0,,20251102,,
京都,11,11,15.0,122.8,17.8,24.1,,,,20251102,,
京都,11,12,12.0,48.6,9.2,12.4,,,,20251102,,
京都,11,13,14.0,78.3,16.8,22.7,,,,20251102,,
京都,11,14,8.0,16.4,4.4,5.8,,,,20251102,,
京都,11,15,4.0,6.4,2.1,2.7,,,,20251102,,
京都,12,1,12.0,332.8,62.8,87.1,,,,20251102,,
京都,12,2,9.0,18.7,4.1,5.6,,,,20251102,,
京都,12,3,4.0,7.2,2.1,2.8,,,,20251102,,
京都,12,4,2.0,4.3,1.7,2.2,,210.0,,20251102,,
京都,12,5,11.0,51.3,8.9,12.3,,,,20251102,,
京都,12,6,8.0,14.9,3.5,4.8,,410.0,,20251102,,
京都,12,7,5.0,7.9,2.1,2.8,,,,20251102,,
京都,12,8,7.0,12.4,3.3,4.5,,,,20251102,,
京都,12,9,3.0,5.7,1.7,2.2,,,,20251102,,
京都,12,10,10.0,27.8,6.7,9.3,2780.0,760.0,,20251102,,
京都,12,11,1.0,4.3,1.6,2.1,,,,20251102,,
京都,12,12,6.0,10.8,2.8,3.8,,,,20251102,,
福島,1,1,1.0,2.9,1.2,1.5,,,,20251108,,
福島,1,2,3.0,5.5,1.5,2.1,,180.0,,20251108,,
福島,1,3,13.0,264.6,40.0,68.3,,,,20251108,,
福島,1,4,2.0,3.5,1.6,2.5,,,,20251108,,
福島,1,5,8.0,23.3,3.4,5.5,,,,20251108,,
福島,1,6,11.0,91.4,13.8,23.6,,,,20251108,,
福島,1,7,7.0,22.6,5.2,8.6,,,,20251108,,
福島,1,8,4.0,6.6,1.5,2.3,660.0,190.0,,20251108,,
福島,1,9,10.0,86.6,9.0,15.2,,,,20251108,,
福島,1,10,14.0,453.7,60.8,103.8,,,,20251108,,
福島,1,11,9.0,74.3,11.0,18.7,,,,20251108,,
福島,1,12,5.0,9.5,2.6,4.2,,310.0,,20251108,,
福島,1,13,6.0,17.7,2.5,4.0,,,,20251108,,
福島,1,14,12.0,126.1,12.3,20.8,,,,20251108,,
福島,2,1,16.0,308.3,56.7,82.8,,,,20251108,,
福島,2,2,12.0,45.9,7.9,11.4,,,,20251108,,
福島,2,3,2.0,4.4,1.7,2.3,440.0,180.0,,20251108,,
福島,2,4,15.0,229.4,32.4,47.4,,,,20251108,,
福島,2,5,9.0,19.5,3.9,5.5,,,,20251108,,
福島,2,6,5.0,11.0,3.0,4.2,,,,20251108,,
福島,2,7,11.0,44.7,7.0,10.0,,,,20251108,,
福島,2,8,1.0,3.9,1.6,2.1,,160.0,,20251108,,
福島,2,9,14.0,160.4,30.9,45.1,,,,20251108,,
福島,2,10,8.0,17.4,3.9,5.5,,,,20251108,,
福島,2,11,6.0,13.1,3.1,4.3,,,,20251108,,
福島,2,12,10.0,28.5,6.1,8.7,,,,20251108,,
福島,2,13,13.0,129.5,21.6,31.6,,,,20251108,,
福島,2,14,7.0,14.9,3.6,5.0,,,,20251108,,
福島,2,15,3.0,6.0,1.7,2.2,,,,20251108,,
福島,2,16,4.0,6.1,2.0,2.7,,200.0,,20251108,,
福島,3,1,14.0,250.3,48.5,77.2,,,,20251108,,
福島,3,2,6.0,13.4,2.5,3.8,,,,20251108,,
福島,3,3,10.0,60.7,10.0,15.7,,,,20251108,,
福島,3,4,11.0,88.8,11.3,17.9,,,,20251108,,
福島,3,5,9.0,41.2,9.0,14.1,,,,20251108,,
福島,3,6,7.0,20.4,3.7,5.6,,410.0,,20251108,,
福島,3,7,4.0,6.8,2.1,3.1,,,,20251108,,
福島,3,8,15.0,272.0,38.5,61.3,,,,20251108,,
福島,3,9,3.0,6.0,1.4,1.9,,,,20251108,,
福島,3,10,5.0,7.4,1.7,2.5,,,,20251108,,
福島,3,11,1.0,2.7,1.4,1.9,,170.0,,20251108,,
福島,3,12,8.0,24.1,2.9,4.4,,,,20251108,,
福島,3,13,13.0,160.0,23.6,37.6,,,,20251108,,
福島,3,14,12.0,125.9,16.3,25.9,,,,20251108,,
福島,3,15,2.0,5.1,2.0,2.9,510.0,230.0,,20251108,,
福島,4,1,8.0,17.7,4.4,6.8,,,,20251108,,
福島,4,2,14.0,140.4,34.2,55.0,,,,20251108,,
福島,4,3,16.0,166.5,22.8,36.6,,,,20251108,,
福島,4,4,15.0,154.8,24.5,39.4,,,,20251108,,
福島,4,5,5.0,7.7,2.2,3.3,,,,20251108,,
福島,4,6,10.0,29.9,7.7,12.1,,,,20251108,,
福島,4,7,6.0,14.5,2.3,3.4,,,,20251108,,
福島,4,8,9.0,29.3,5.2,8.2,,,,20251108,,
福島,4,9,12.0,82.0,9.2,14.6,,,,20251108,,
福島,4,10,3.0,7.1,2.1,3.1,,210.0,,20251108,,
福島,4,11,13.0,124.6,19.6,31.5,,,,20251108,,
福島,4,12,1.0,2.9,1.4,1.7,290.0,140.0,,20251108,,
福島,4,13,7.0,16.5,3.4,5.2,,,,20251108,,
福島,4,14,2.0,5.3,1.5,2.0,,150.0,,20251108,,
福島,4,15,4.0,7.3,2.2,3.3,,,,20251108,,
福島,4,16,11.0,39.3,6.5,10.3,,,,20251108,,
福島,5,1,15.0,173.1,24.6,44.2,,,,20251108,,
福島,5,2,12.0,103.8,14.8,26.5,,,,20251108,,
福島,5,3,2.0,5.0,1.4,2.1,,140.0,,20251108,,
福島,5,4,11.0,94.2,14.8,26.5,,,,20251108,,
福島,5,5,10.0,55.9,6.3,11.0,,,,20251108,,
福島,5,6,13.0,133.8,16.6,29.6,,,,20251108,,
福島,5,7,7.0,16.7,2.7,4.5,,,,20251108,,
福島,5,8,3.0,6.9,1.5,2.3,690.0,150.0,,20251108,,
福島,5,9,1.0,2.0,1.1,1.4,,110.0,,20251108,,
福島,5,10,14.0,158.3,19.8,35.5,,,,20251108,,
福島,5,11,9.0,49.6,4.6,7.9,,,,20251108,,
福島,5,12,6.0,14.8,3.9,6.7,,,,20251108,,
福島,5,13,4.0,8.5,2.2,3.6,,,,20251108,,
福島,5,14,5.0,11.8,2.4,3.9,,,,20251108,,
福島,5,15,8.0,45.3,6.7,11.7,,,,20251108,,
福島,5,16,16.0,178.5,26.0,46.8,,,,20251108,,
福島,6,1,4.0,11.9,2.4,3.7,,330.0,,20251108,,
福島,6,2,11.0,60.3,8.4,14.0,,,,20251108,,
福島,6,3,7.0,35.3,5.5,9.0,,,,20251108,,
福島,6,4,10.0,50.3,4.9,8.1,,,,20251108,,
福島,6,5,12.0,62.6,6.5,10.8,,,,20251108,,
福島,6,6,1.0,1.8,1.2,1.5,,,,20251108,,
福島,6,7,13.0,72.3,12.5,21.0,7230.0,1680.0,,20251108,,
福島,6,8,3.0,6.6,1.6,2.4,,230.0,,20251108,,
福島,6,9,15.0,94.9,15.6,26.3,,,,20251108,,
福島,6,10,9.0,46.4,6.0,9.9,,,,20251108,,
福島,6,11,5.0,13.3,1.9,2.9,,,,20251108,,
福島,6,12,2.0,4.6,1.5,2.1,,,,20251108,,
福島,6,13,16.0,330.7,29.8,50.3,,,,20251108,,
福島,6,14,8.0,44.4,5.4,8.8,,,,20251108,,
福島,6,15,14.0,94.7,9.8,16.4,,,,20251108,,
福島,6,16,6.0,32.3,4.8,7.9,,,,20251108,,
福島,7,1,5.0,11.7,2.5,5.5,,,,20251108,,
福島,7,2,4.0,8.9,1.6,3.2,,,,20251108,,
福島,7,3,2.0,6.8,2.0,4.4,,,,20251108,,
福島,7,4,9.0,48.5,6.2,14.8,,,,20251108,,
福島,7,5,7.0,17.1,2.6,5.8,1710.0,310.0,,20251108,,
福島,7,6,6.0,16.5,3.1,7.1,,,,20251108,,
福島,7,7,1.0,1.8,1.1,1.1,,110.0,,20251108,,
福島,7,8,10.0,73.7,9.7,23.3,,,,20251108,,
福島,7,9,16.0,373.9,48.4,119.4,,,,20251108,,
福島,7,10,12.0,81.7,9.4,22.6,,,,20251108,,
福島,7,11,13.0,101.8,10.6,25.6,,1180.0,,20251108,,
福島,7,12,8.0,21.0,2.9,6.5,,,,20251108,,
福島,7,13,3.0,8.3,2.1,4.4,,,,20251108,,
福島,7,14,14.0,161.5,24.1,59.1,,,,20251108,,
福島,7,15,15.0,162.7,18.2,44.5,,,,20251108,,
福島,7,16,11.0,79.4,9.5,22.8,,,,20251108,,
福島,8,1,7.0,18.2,2.7,4.5,,350.0,,20251108,,
福島,8,2,11.0,66.0,10.9,18.8,,,,20251108,,
福島,8,3,14.0,144.5,26.7,46.5,,,,20251108,,
福島,8,4,12.0,81.1,8.5,14.6,,,,20251108,,
福島,8,5,5.0,14.4,2.9,4.7,,,,20251108,,
福島,8,6,13.0,131.1,14.9,25.8,,,,20251108,,
福島,8,7,4.0,10.1,2.3,3.7,,300.0,,20251108,,
福島,8,8,15.0,166.9,16.9,29.4,,,,20251108,,
福島,8,9,3.0,9.2,2.1,3.4,,,,20251108,,
福島,8,10,2.0,4.8,1.5,2.1,480.0,190.0,,20251108,,
福島,8,11,8.0,18.4,4.1,6.8,,,,20251108,,
福島,8,12,10.0,30.0,3.6,5.9,,,,20251108,,
福島,8,13,16.0,573.0,52.9,92.2,,,,20251108,,
福島,8,14,1.0,2.1,1.2,1.4,,,,20251108,,
福島,8,15,9.0,22.1,4.1,6.8,,,,20251108,,
福島,8,16,6.0,18.1,2.7,4.4,,,,20251108,,
福島,9,1,5.0,20.0,3.6,8.9,,,,20251108,,
福島,9,2,2.0,6.0,1.5,3.2,,280.0,,20251108,,
福島,9,3,8.0,31.2,4.0,10.1,,,,20251108,,
福島,9,4,6.0,21.8,3.2,7.7,,,,20251108,,
福島,9,5,4.0,14.8,2.1,4.9,1480.0,410.0,,20251108,,
福島,9,6,14.0,110.3,11.4,30.0,,,,20251108,,
福島,9,7,10.0,38.3,4.5,11.3,,,,20251108,,
福島,9,8,16.0,258.5,20.5,54.3,,,,20251108,,
福島,9,9,3.0,9.4,1.6,3.5,,310.0,,20251108,,
福島,9,10,9.0,37.8,4.4,10.9,,,,20251108,,
福島,9,11,15.0,225.6,17.8,47.0,,,,20251108,,
福島,9,12,1.0,1.5,1.1,1.1,,,,20251108,,
福島,9,13,12.0,73.7,10.3,27.1,,,,20251108,,
福島,9,14,13.0,110.0,11.3,29.7,,,,20251108,,
福島,9,15,11.0,48.5,7.7,20.1,,,,20251108,,
福島,9,16,7.0,22.6,4.7,11.9,,,,20251108,,
福島,10,1,13.0,53.9,9.8,13.9,,,,20251108,,
福島,10,2,10.0,44.3,8.4,12.0,,,,20251108,,
福島,10,3,16.0,65.7,12.0,17.1,,,,20251108,,
福島,10,4,6.0,8.8,2.5,3.4,,,,20251108,,
福島,10,5,15.0,62.2,10.3,14.7,,,,20251108,,
福島,10,6,1.0,4.3,1.7,2.1,,190.0,,20251108,,
福島,10,7,11.0,50.7,9.4,13.3,,,,20251108,,
福島,10,8,2.0,5.0,1.6,2.0,,,,20251108,,
福島,10,9,5.0,8.6,2.8,3.9,,,,20251108,,
福島,10,10,3.0,5.0,1.8,2.4,,210.0,,20251108,,
福島,10,11,14.0,60.5,12.7,18.1,,,,20251108,,
福島,10,12,8.0,22.9,5.5,7.7,,,,20251108,,
福島,10,13,12.0,52.3,8.0,11.4,,,,20251108,,
福島,10,14,4.0,8.5,2.1,2.8,,,,20251108,,
福島,10,15,7.0,13.1,3.2,4.4,,,,20251108,,
福島,10,16,9.0,35.4,7.7,10.9,3540.0,810.0,,20251108,,
福島,11,1,5.0,9.3,2.7,3.7,,,,20251108,,
福島,11,2,12.0,37.1,7.0,10.1,,750.0,,20251108,,
福島,11,3,9.0,16.7,4.7,6.8,,,,20251108,,
福島,11,4,6.0,9.6,2.9,4.0,,,,20251108,,
福島,11,5,2.0,7.3,2.6,3.5,,,,20251108,,
福島,11,6,4.0,9.2,3.0,4.2,,,,20251108,,
福島,11,7,3.0,8.0,1.8,2.3,,,,20251108,,
福島,11,8,10.0,21.9,6.2,8.9,,,,20251108,,
福島,11,9,14.0,65.0,12.0,17.5,,,,20251108,,
福島,11,10,8.0,10.6,3.0,4.1,,,,20251108,,
福島,11,11,15.0,65.8,14.0,20.4,,,,20251108,,
福島,11,12,13.0,47.6,9.6,13.9,,,,20251108,,
福島,11,13,1.0,4.1,1.5,1.8,410.0,170.0,,20251108,,
福島,11,14,7.0,10.4,2.5,3.4,,280.0,,20251108,,
福島,11,15,16.0,92.9,21.0,30.5,,,,20251108,,
福島,11,16,11.0,23.1,5.0,7.2,,,,20251108,,
